QKEY,F_INC_SDT1,F_EDUCCAT,F_AGECAT,F_GENDER,F_RACECMB,F_RACETHNMOD,CHATUSE_W152,USEAI_W152
202400013311,9.0,2.0,2.0,1.0,1.0,1.0,0.0,5.0
202400013342,5.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0
202400013381,8.0,1.0,4.0,2.0,1.0,1.0,0.0,3.0
202400013394,4.0,3.0,1.0,2.0,3.0,5.0,1.0,4.0
202400013399,9.0,1.0,2.0,2.0,4.0,3.0,,5.0
202400013408,6.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0
202400013413,1.0,2.0,4.0,2.0,1.0,1.0,,5.0
202400013471,3.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0
202400013480,8.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0
202400013492,7.0,3.0,2.0,2.0,1.0,1.0,,5.0
202400013506,9.0,3.0,4.0,2.0,1.0,1.0,,2.0
202400013523,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
202400013529,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0
202400013534,9.0,3.0,3.0,1.0,1.0,1.0,0.0,4.0
202400013549,9.0,1.0,3.0,2.0,1.0,1.0,0.0,5.0
202400013553,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0
202400013597,3.0,1.0,4.0,1.0,1.0,1.0,,4.0
202400013601,9.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0
202400013623,9.0,1.0,2.0,1.0,3.0,5.0,1.0,3.0
202400013648,7.0,3.0,4.0,1.0,1.0,1.0,,5.0
202400013695,5.0,2.0,2.0,1.0,1.0,1.0,0.0,5.0
202400013698,1.0,2.0,4.0,2.0,1.0,1.0,,5.0
202400013731,1.0,3.0,4.0,2.0,1.0,1.0,,5.0
202400013743,1.0,3.0,4.0,2.0,1.0,1.0,,5.0
202400013748,1.0,2.0,4.0,2.0,1.0,1.0,,3.0
202400013768,2.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0
202400013769,1.0,3.0,4.0,2.0,1.0,1.0,,5.0
202400013786,7.0,2.0,4.0,2.0,5.0,3.0,0.0,5.0
202400013828,2.0,3.0,4.0,1.0,1.0,1.0,,5.0
202400013837,9.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0
202400013855,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
202400013894,7.0,3.0,4.0,1.0,1.0,1.0,0.0,5.0
202400013895,1.0,3.0,2.0,1.0,2.0,2.0,0.0,3.0
202400013935,1.0,3.0,2.0,2.0,1.0,1.0,0.0,5.0
202400013940,4.0,2.0,3.0,1.0,2.0,2.0,0.0,4.0
202400013942,8.0,2.0,3.0,1.0,1.0,1.0,0.0,5.0
202400013949,9.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
202400013951,9.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0
202400013953,,1.0,4.0,1.0,1.0,1.0,,5.0
202400013954,2.0,1.0,2.0,2.0,1.0,3.0,0.0,5.0
202400013974,6.0,3.0,4.0,2.0,1.0,1.0,,5.0
202400013975,1.0,2.0,1.0,2.0,2.0,2.0,0.0,4.0
202400013996,5.0,3.0,4.0,2.0,1.0,1.0,,5.0
202400014027,9.0,1.0,2.0,2.0,3.0,5.0,1.0,5.0
202400014039,2.0,2.0,4.0,2.0,4.0,4.0,1.0,2.0
202400014052,1.0,3.0,4.0,2.0,1.0,1.0,,5.0
202400014054,1.0,2.0,3.0,2.0,2.0,2.0,0.0,5.0
202400014070,1.0,1.0,2.0,1.0,4.0,3.0,0.0,3.0
202400014082,9.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
202400014128,1.0,3.0,1.0,2.0,1.0,1.0,,5.0
202400014130,1.0,3.0,4.0,2.0,4.0,3.0,0.0,2.0
202400014137,9.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0
202400014142,3.0,2.0,3.0,2.0,1.0,1.0,0.0,5.0
202400014162,2.0,3.0,4.0,2.0,1.0,1.0,0.0,5.0
202400014176,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0
202400014211,6.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0
202400014213,1.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0
202400014232,1.0,3.0,2.0,2.0,4.0,4.0,,4.0
202400014245,9.0,3.0,3.0,1.0,1.0,1.0,0.0,5.0
202400014251,5.0,1.0,,2.0,1.0,1.0,,5.0
202400014252,2.0,2.0,4.0,2.0,1.0,1.0,,4.0
202400014270,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
202400014278,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
202400014293,4.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0
202400014298,9.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0
202400014300,1.0,3.0,4.0,1.0,4.0,3.0,,5.0
202400014307,8.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0
202400014309,9.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0
202400014322,6.0,3.0,4.0,1.0,1.0,1.0,0.0,3.0
202400014333,4.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0
202400014336,9.0,2.0,2.0,1.0,1.0,1.0,0.0,5.0
202400014349,8.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0
202400014359,4.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0
202400014365,9.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0
202400014368,1.0,3.0,4.0,2.0,1.0,1.0,,5.0
202400014392,9.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0
202400014401,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0
202400014415,9.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0
202400014428,1.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0
202400014438,9.0,1.0,1.0,2.0,3.0,5.0,1.0,3.0
202400014440,3.0,2.0,2.0,2.0,1.0,3.0,0.0,5.0
202400014459,9.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0
202400014466,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
202400014469,8.0,1.0,2.0,1.0,3.0,5.0,1.0,3.0
202400014487,9.0,3.0,2.0,1.0,1.0,1.0,0.0,5.0
202400014495,9.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0
202400014521,9.0,1.0,2.0,2.0,1.0,1.0,,5.0
202400014540,4.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0
202400014563,,3.0,4.0,2.0,1.0,1.0,,5.0
202400014564,1.0,2.0,2.0,1.0,1.0,1.0,0.0,5.0
202400014578,9.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0
202400014582,9.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0
202400014586,9.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0
202400014587,6.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0
202400014630,9.0,1.0,4.0,2.0,1.0,1.0,0.0,5.0
202400014640,,2.0,4.0,2.0,1.0,1.0,0.0,5.0
202400014641,5.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0
202400014647,3.0,3.0,1.0,2.0,2.0,2.0,0.0,5.0
202400014661,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
202400014662,9.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0
202400014674,9.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0
202400014679,4.0,3.0,2.0,1.0,5.0,3.0,0.0,5.0
202400014691,5.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0
202400014734,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
202400014768,5.0,3.0,4.0,1.0,1.0,1.0,0.0,2.0
202400014770,2.0,3.0,2.0,2.0,1.0,1.0,,5.0
202400014776,5.0,3.0,4.0,2.0,4.0,4.0,0.0,2.0
202400014782,1.0,3.0,4.0,2.0,1.0,1.0,,5.0
202400014784,9.0,3.0,2.0,2.0,2.0,2.0,0.0,3.0
202400014785,1.0,1.0,3.0,2.0,1.0,3.0,0.0,3.0
202400014820,3.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0
202400014826,5.0,1.0,2.0,2.0,4.0,4.0,,4.0
202400014827,1.0,3.0,4.0,1.0,1.0,1.0,0.0,5.0
202400014848,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
202400014854,1.0,3.0,4.0,1.0,1.0,1.0,,5.0
202400014875,9.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0
202400014895,1.0,3.0,3.0,2.0,1.0,1.0,,4.0
202400014899,9.0,3.0,3.0,1.0,1.0,1.0,0.0,5.0
202400014903,,3.0,4.0,2.0,1.0,1.0,,3.0
202400014909,9.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0
202400014910,6.0,3.0,3.0,1.0,,,0.0,5.0
202400014917,7.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0
202400014928,9.0,3.0,2.0,2.0,1.0,3.0,0.0,5.0
202400014948,5.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0
202400014958,9.0,1.0,4.0,1.0,1.0,1.0,0.0,5.0
202400014976,9.0,1.0,4.0,2.0,1.0,1.0,0.0,3.0
202400014996,3.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0
202400014998,5.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0
202400015008,9.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0
202400015034,9.0,3.0,4.0,2.0,1.0,1.0,,5.0
202400015067,9.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0
202400015070,3.0,3.0,4.0,2.0,1.0,1.0,,4.0
202400015071,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0
202400015083,4.0,1.0,3.0,2.0,1.0,1.0,0.0,4.0
202400015087,2.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0
202400015095,1.0,1.0,4.0,2.0,1.0,1.0,,4.0
202400015109,2.0,2.0,4.0,1.0,1.0,1.0,0.0,3.0
202400015137,1.0,3.0,4.0,1.0,1.0,3.0,,5.0
202400015144,4.0,2.0,2.0,2.0,1.0,3.0,,4.0
202400015159,2.0,2.0,3.0,2.0,1.0,1.0,,5.0
202400015169,9.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0
202400015172,8.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0
202400015178,1.0,2.0,1.0,2.0,1.0,1.0,0.0,4.0
202400015185,7.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0
202400015221,3.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0
202400015222,8.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0
202400015238,1.0,3.0,4.0,1.0,2.0,2.0,0.0,5.0
202400015245,9.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
202400015267,1.0,2.0,2.0,2.0,1.0,3.0,,5.0
202400015291,9.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0
202400015301,9.0,3.0,1.0,1.0,1.0,3.0,0.0,5.0
202400015303,1.0,3.0,3.0,1.0,1.0,1.0,,5.0
202400015334,2.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0
202400015352,6.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0
202400015353,3.0,2.0,4.0,1.0,2.0,2.0,0.0,3.0
202400015381,3.0,2.0,4.0,1.0,2.0,2.0,0.0,5.0
202400015407,9.0,3.0,1.0,1.0,3.0,5.0,1.0,2.0
202400015456,5.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0
202400015461,9.0,1.0,4.0,2.0,3.0,5.0,0.0,5.0
202400015481,4.0,2.0,2.0,1.0,3.0,5.0,1.0,1.0
202400015501,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0
202400015507,8.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0
202400015547,1.0,3.0,4.0,1.0,4.0,4.0,,5.0
202400015558,9.0,2.0,3.0,1.0,1.0,3.0,,5.0
202400015596,3.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0
202400015599,3.0,3.0,4.0,1.0,1.0,1.0,,5.0
202400015624,3.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0
202400015626,1.0,3.0,3.0,1.0,2.0,2.0,,2.0
202400015630,1.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0
202400015631,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
202400015654,9.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0
202400015656,1.0,1.0,3.0,1.0,1.0,1.0,,4.0
202400015696,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
202400015706,,1.0,,1.0,1.0,1.0,1.0,2.0
202400015708,1.0,1.0,3.0,2.0,1.0,1.0,0.0,4.0
202400015713,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
202400015722,1.0,3.0,2.0,2.0,1.0,1.0,0.0,5.0
202400015723,3.0,3.0,2.0,1.0,1.0,1.0,0.0,5.0
202400015724,9.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0
202400015737,1.0,3.0,2.0,2.0,5.0,3.0,0.0,5.0
202400015741,1.0,2.0,2.0,2.0,1.0,1.0,,5.0
202400015755,4.0,3.0,3.0,1.0,5.0,3.0,0.0,4.0
202400015758,8.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0
202400015761,1.0,2.0,4.0,2.0,1.0,1.0,0.0,5.0
202400015772,9.0,2.0,3.0,2.0,1.0,1.0,0.0,5.0
202400015777,9.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0
202400015814,,3.0,,1.0,1.0,1.0,0.0,5.0
202400015847,9.0,2.0,3.0,1.0,1.0,1.0,0.0,5.0
202400015848,3.0,2.0,3.0,1.0,5.0,3.0,,5.0
202400015872,7.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0
202400015903,1.0,3.0,2.0,2.0,1.0,3.0,,1.0
202400015907,2.0,2.0,1.0,1.0,1.0,3.0,0.0,4.0
202400015924,8.0,1.0,4.0,1.0,1.0,1.0,0.0,5.0
202400015935,3.0,1.0,3.0,2.0,1.0,1.0,,4.0
202400015950,2.0,3.0,4.0,2.0,2.0,2.0,0.0,4.0
202400015953,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0
202400015961,9.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0
202400015977,9.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0
202400015996,9.0,2.0,2.0,1.0,1.0,1.0,0.0,5.0
202400016002,3.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0
202400016025,2.0,3.0,2.0,2.0,1.0,3.0,0.0,5.0
202400016038,1.0,3.0,3.0,1.0,2.0,2.0,1.0,5.0
202400016046,,1.0,4.0,2.0,1.0,1.0,0.0,5.0
202400016064,9.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0
202400016070,,1.0,4.0,1.0,1.0,1.0,,5.0
202400016072,1.0,3.0,3.0,1.0,1.0,1.0,,5.0
202400016095,8.0,3.0,3.0,1.0,1.0,1.0,0.0,5.0
202400016100,1.0,3.0,2.0,1.0,1.0,1.0,0.0,5.0
202400016136,1.0,3.0,1.0,2.0,2.0,2.0,,4.0
202400016184,3.0,2.0,1.0,2.0,2.0,2.0,0.0,5.0
202400016197,3.0,3.0,2.0,2.0,1.0,3.0,1.0,5.0
202400016200,6.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0
202400016207,2.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0
202400016210,1.0,3.0,4.0,2.0,1.0,1.0,0.0,5.0
202400016234,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
202400016242,2.0,3.0,3.0,1.0,2.0,2.0,,5.0
202400016293,2.0,3.0,2.0,2.0,1.0,1.0,0.0,5.0
202400016318,9.0,1.0,2.0,2.0,5.0,3.0,1.0,5.0
202400016361,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
202400016387,8.0,1.0,4.0,1.0,2.0,2.0,1.0,5.0
202400016392,5.0,3.0,4.0,1.0,1.0,1.0,0.0,
202400016398,9.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0
202400016407,1.0,3.0,1.0,2.0,3.0,5.0,1.0,1.0
202400016409,,2.0,4.0,1.0,5.0,3.0,,5.0
202400016421,9.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
202400016428,4.0,3.0,2.0,2.0,1.0,1.0,,5.0
202400016496,9.0,1.0,2.0,1.0,5.0,3.0,1.0,5.0
202400016497,7.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0
202400016523,9.0,3.0,3.0,2.0,1.0,1.0,,3.0
202400016529,9.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0
202400016530,1.0,3.0,2.0,2.0,5.0,3.0,,5.0
202400016560,1.0,3.0,4.0,2.0,1.0,1.0,,5.0
202400016567,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0
202400016574,8.0,3.0,3.0,1.0,1.0,1.0,,5.0
202400016606,1.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0
202400016619,4.0,3.0,4.0,1.0,1.0,1.0,0.0,5.0
202400016625,6.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0
202400016626,3.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0
202400016629,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0
202400016639,3.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0
202400016643,9.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0
202400016647,9.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0
202400016665,2.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0
202400016674,1.0,2.0,1.0,2.0,3.0,5.0,1.0,4.0
202400016703,8.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0
202400016739,2.0,1.0,4.0,2.0,1.0,1.0,1.0,5.0
202400016750,,2.0,4.0,2.0,1.0,1.0,,5.0
202400016759,1.0,2.0,4.0,2.0,2.0,2.0,,5.0
202400016788,,3.0,2.0,2.0,1.0,1.0,1.0,5.0
202400016827,9.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0
202400016829,3.0,2.0,2.0,1.0,1.0,1.0,0.0,5.0
202400016845,9.0,1.0,3.0,2.0,1.0,1.0,0.0,5.0
202400016848,2.0,3.0,2.0,1.0,5.0,3.0,0.0,4.0
202400016862,1.0,1.0,3.0,1.0,3.0,5.0,,5.0
202400016867,9.0,1.0,2.0,2.0,3.0,5.0,0.0,4.0
202400016868,5.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0
202400016882,8.0,1.0,2.0,1.0,4.0,3.0,0.0,4.0
202400016884,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0
202400016895,1.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0
202400016906,8.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
202400016910,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0
202400016924,4.0,1.0,4.0,2.0,1.0,1.0,0.0,4.0
202400016953,9.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0
202400016983,1.0,3.0,2.0,2.0,1.0,3.0,,5.0
202400016985,6.0,3.0,4.0,1.0,1.0,1.0,,5.0
202400017019,1.0,3.0,2.0,2.0,1.0,1.0,,5.0
202400017043,5.0,1.0,1.0,2.0,5.0,3.0,,1.0
202400017051,1.0,2.0,2.0,2.0,1.0,3.0,,5.0
202400017087,9.0,3.0,4.0,1.0,1.0,1.0,0.0,4.0
202400017108,1.0,3.0,1.0,2.0,5.0,3.0,0.0,4.0
202400017124,2.0,3.0,4.0,1.0,1.0,1.0,,4.0
202400017126,6.0,2.0,3.0,2.0,1.0,1.0,,5.0
202400017137,6.0,1.0,4.0,2.0,4.0,4.0,0.0,5.0
202400017141,9.0,2.0,4.0,1.0,1.0,1.0,,3.0
202400017159,9.0,1.0,2.0,1.0,3.0,5.0,0.0,1.0
202400017162,8.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0
202400017170,9.0,2.0,2.0,1.0,1.0,3.0,0.0,4.0
202400017196,9.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0
202400017205,1.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0
202400017211,7.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0
202400017213,3.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0
202400017233,2.0,3.0,2.0,2.0,5.0,3.0,1.0,2.0
202400017240,9.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0
202400017247,9.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0
202400017256,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0
202400017265,4.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0
202400017271,1.0,3.0,4.0,2.0,1.0,1.0,0.0,5.0
202400017284,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
202400017350,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
202400017360,4.0,2.0,4.0,1.0,4.0,4.0,,4.0
202400017419,8.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0
202400017420,7.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0
202400017446,1.0,3.0,2.0,2.0,1.0,3.0,,2.0
202400017475,6.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0
202400017482,8.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
202400017483,1.0,3.0,3.0,2.0,2.0,2.0,,5.0
202400017505,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0
202400017518,9.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0
202400017538,9.0,1.0,4.0,1.0,3.0,5.0,,5.0
202400017540,2.0,2.0,3.0,2.0,2.0,3.0,,1.0
202400017556,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0
202400017561,9.0,2.0,2.0,1.0,,3.0,0.0,5.0
202400017567,9.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0
202400017591,9.0,1.0,1.0,2.0,3.0,5.0,1.0,2.0
202400017614,2.0,3.0,1.0,1.0,3.0,5.0,1.0,2.0
202400017666,7.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0
202400017720,9.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0
202400017726,9.0,2.0,4.0,1.0,1.0,1.0,0.0,5.0
202400017760,3.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0
202400017779,1.0,2.0,4.0,1.0,1.0,1.0,,4.0
202400017786,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0
202400017787,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
202400017797,4.0,1.0,2.0,1.0,3.0,5.0,1.0,4.0
202400017816,9.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0
202400017824,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0
202400017829,4.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0
202400017840,,1.0,,1.0,4.0,3.0,1.0,1.0
202400017851,2.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0
202400017870,6.0,3.0,3.0,1.0,4.0,3.0,0.0,2.0
202400017883,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0
202400017912,9.0,1.0,3.0,2.0,1.0,3.0,,5.0
202400017933,1.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0
202400017940,3.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0
202400017966,2.0,3.0,2.0,2.0,1.0,1.0,0.0,5.0
202400017969,9.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
202400017977,9.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0
202400017982,7.0,2.0,1.0,2.0,4.0,4.0,0.0,5.0
202400017990,9.0,1.0,3.0,1.0,1.0,1.0,,3.0
202400017995,5.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0
202400018027,8.0,1.0,3.0,1.0,1.0,3.0,,5.0
202400018081,9.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0
202400018090,8.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0
202400018101,,1.0,2.0,2.0,3.0,5.0,1.0,2.0
202400018103,5.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0
202400018121,1.0,3.0,4.0,2.0,2.0,2.0,0.0,5.0
202400018147,9.0,2.0,3.0,1.0,1.0,1.0,0.0,5.0
202400018167,9.0,1.0,4.0,2.0,1.0,1.0,1.0,5.0
202400018171,1.0,3.0,1.0,2.0,5.0,3.0,0.0,5.0
202400018181,6.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
202400018225,9.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0
202400018246,3.0,3.0,4.0,2.0,1.0,1.0,,4.0
202400018256,5.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0
202400018264,5.0,1.0,2.0,1.0,,,1.0,3.0
202400018281,1.0,3.0,4.0,2.0,2.0,2.0,1.0,4.0
202400018301,6.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0
202400018327,5.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0
202400018333,1.0,1.0,2.0,1.0,3.0,5.0,0.0,1.0
202400018342,4.0,2.0,2.0,2.0,1.0,1.0,,5.0
202400018347,3.0,1.0,1.0,2.0,3.0,5.0,1.0,5.0
202400018354,7.0,3.0,2.0,1.0,1.0,1.0,,2.0
202400018360,9.0,1.0,2.0,1.0,4.0,4.0,0.0,5.0
202400018396,9.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0
202400018414,3.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0
202400018417,6.0,3.0,2.0,2.0,1.0,1.0,,5.0
202400018469,1.0,2.0,3.0,2.0,1.0,3.0,,4.0
202400018474,8.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0
202400018569,9.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
202400018571,1.0,2.0,2.0,2.0,1.0,1.0,0.0,5.0
202400018592,9.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0
202400018596,4.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0
202400018603,9.0,3.0,4.0,1.0,1.0,1.0,,4.0
202400018656,1.0,3.0,2.0,2.0,1.0,3.0,,5.0
202400018659,2.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0
202400018679,1.0,3.0,4.0,2.0,1.0,1.0,0.0,5.0
202400018707,9.0,1.0,2.0,2.0,1.0,1.0,,2.0
202400018728,7.0,1.0,2.0,2.0,5.0,3.0,,5.0
202400018738,5.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0
202400018751,3.0,3.0,,1.0,1.0,1.0,0.0,5.0
202400018761,7.0,2.0,2.0,2.0,5.0,3.0,0.0,3.0
202400018771,,3.0,4.0,2.0,2.0,2.0,,5.0
202400018784,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
202400018785,2.0,2.0,1.0,1.0,5.0,3.0,0.0,2.0
202400018806,3.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0
202400018838,5.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0
202400018847,9.0,3.0,4.0,2.0,1.0,1.0,,4.0
202400018850,9.0,1.0,4.0,1.0,1.0,3.0,0.0,5.0
202400018855,6.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0
202400018858,9.0,2.0,2.0,2.0,2.0,2.0,,5.0
202400018865,9.0,3.0,4.0,1.0,1.0,1.0,,5.0
202400018873,1.0,3.0,2.0,1.0,3.0,5.0,,5.0
202400018880,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0
202400018899,9.0,3.0,4.0,1.0,1.0,1.0,0.0,5.0
202400018920,,3.0,1.0,1.0,,,1.0,3.0
202400018923,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
202400018927,9.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
